1695722725312435000,-0.59546,3.27946,
1695722725414924000,-0.56459,3.26444,
1695722725517681000,-0.53584,3.24845,
1695722725620426000,-0.50463,3.23247,
1695722725723225000,-0.48263,3.21769,
1695722725827148000,-0.45523,3.20195,
1695722725928656000,-0.42482,3.19186,
1695722726031482000,-0.40071,3.17995,
1695722726134175000,-0.37341,3.16937,
1695722726236634000,-0.34605,3.16488,
1695722726339446000,-0.32641,3.15960,
1695722726441038000,-0.29649,3.15355,
1695722726545418000,-0.25797,3.14432,
1695722726648696000,-0.22263,3.14216,
1695722726751699000,-0.19052,3.13189,
1695722726854592000,-0.16602,3.11752,
1695722726958685000,-0.13478,3.11840,
1695722727060206000,-0.10722,3.12799,
1695722727162607000,-0.07596,3.12510,
1695722727265910000,-0.04105,3.10571,
1695722727368899000,-0.00063,3.10840,
1695722727471917000,0.03320,3.09721,
1695722727575110000,0.05576,3.09282,
1695722727678356000,0.09411,3.08812,
1695722727780561000,0.10778,3.08833,
1695722727881945000,0.13331,3.09401,
1695722727986130000,0.15171,3.10007,
1695722728090052000,0.17744,3.10859,
1695722728191300000,0.20844,3.11689,
1695722728294371000,0.23840,3.12605,
1695722728397584000,0.26973,3.13103,
1695722728499571000,0.31807,3.13860,
1695722728604245000,0.36760,3.14308,
1695722728707295000,0.42210,3.14996,
1695722728810060000,0.47732,3.15967,
1695722728913082000,0.52314,3.16682,
1695722729015877000,0.57323,3.17693,
1695722729118900000,0.62801,3.18242,
1695722729221807000,0.67552,3.18856,
1695722729324470000,0.72203,3.19750,
1695722729427422000,0.77309,3.20486,
1695722729530354000,0.82146,3.20983,
1695722729633347000,0.86747,3.20869,
1695722729736548000,0.92177,3.20560,
1695722729839302000,0.97250,3.20770,
1695722729942023000,1.02764,3.21171,
1695722730044742000,1.07621,3.21199,
1695722730149568000,1.12418,3.21214,
1695722730250050000,1.17435,3.21212,
1695722730352714000,1.22291,3.21370,
1695722730455701000,1.26863,3.21512,
1695722730558705000,1.31358,3.21483,
1695722730661523000,1.36428,3.21461,
1695722730764523000,1.41373,3.21661,
1695722730867191000,1.46755,3.21973,
1695722730970148000,1.51061,3.22399,
1695722731073035000,1.57014,3.22811,
1695722731175651000,1.62158,3.22812,
1695722731278744000,1.67336,3.23215,
1695722731380903000,1.72120,3.24050,
1695722731483703000,1.77218,3.24508,
1695722731586435000,1.82574,3.25038,
1695722731689174000,1.86450,3.25181,
1695722731792221000,1.89764,3.25521,
1695722731895199000,1.93694,3.25283,
1695722731998141000,1.97679,3.24798,
1695722732101174000,2.01534,3.24701,
1695722732204171000,2.05291,3.24440,
1695722732307133000,2.08813,3.24417,
1695722732409702000,2.12677,3.24709,
1695722732512654000,2.16935,3.24617,
1695722732615517000,2.21119,3.24534,
1695722732718140000,2.25865,3.24938,
1695722732820932000,2.30363,3.24993,
1695722732923847000,2.35666,3.25101,
1695722733026671000,2.39870,3.24928,
1695722733129386000,2.43991,3.25686,
1695722733232393000,2.48820,3.25478,
1695722733334883000,2.52798,3.26393,
1695722733437638000,2.56438,3.26896,
1695722733540640000,2.60346,3.27047,
1695722733643416000,2.64036,3.25985,
1695722733746628000,2.67136,3.25490,
1695722733849589000,2.70947,3.24674,
1695722733952590000,2.74225,3.23452,
1695722734055570000,2.79639,3.21430,
1695722734158345000,2.82274,3.20776,
1695722734261087000,2.86768,3.19994,
1695722734364040000,2.88832,3.19727,
1695722734466279000,2.93325,3.18176,
1695722734568892000,2.98876,3.16238,
1695722734671540000,3.02903,3.15950,
1695722734774034000,3.06425,3.15420,
1695722734877109000,3.10796,3.14117,
1695722734980008000,3.14659,3.13438,
1695722735082560000,3.18237,3.12513,
1695722735185264000,3.21598,3.11852,
1695722735288078000,3.24800,3.11496,
1695722735391049000,3.27934,3.10991,
1695722735494485000,3.31888,3.09934,
1695722735597034000,3.35328,3.09517,
1695722735699898000,3.39339,3.09178,
1695722735802882000,3.42832,3.08469,
1695722735905858000,3.46072,3.07947,
1695722736008513000,3.49839,3.07158,
1695722736111546000,3.53132,3.06080,
1695722736214574000,3.57188,3.05098,
1695722736317858000,3.60008,3.04097,
1695722736420932000,3.63404,3.02833,
1695722736523770000,3.68573,3.01713,
1695722736626865000,3.72276,3.00129,
1695722736729484000,3.76100,2.98280,
1695722736832549000,3.79883,2.96627,
1695722736935251000,3.83397,2.94712,
1695722737038185000,3.87254,2.92578,
1695722737140970000,3.90894,2.90079,
1695722737243687000,3.94512,2.87745,
1695722737346519000,3.97714,2.85528,
1695722737449189000,4.01495,2.83064,
1695722737555214000,4.04533,2.80657,
1695722737654645000,4.08716,2.78430,
1695722737757538000,4.11730,2.75740,
1695722737860144000,4.15501,2.73487,
1695722737963166000,4.19071,2.71406,
1695722738064950000,4.22743,2.70665,
1695722738167174000,4.25695,2.70194,
1695722738269408000,4.28650,2.70231,
1695722738371674000,4.31573,2.69715,
1695722738475562000,4.34449,2.68814,
1695722738578900000,4.37829,2.67885,
1695722738682038000,4.41599,2.66903,
1695722738784908000,4.45523,2.65710,
1695722738887680000,4.48415,2.64760,
1695722738990399000,4.51405,2.64066,
1695722739093483000,4.54652,2.63142,
1695722739196204000,4.56517,2.62858,
1695722739299027000,4.57971,2.62575,
1695722739401699000,4.58954,2.62000,
1695722739504659000,4.61456,2.61279,
1695722739607956000,4.64154,2.60852,
1695722739710167000,4.66160,2.60822,
1695722739812655000,4.67417,2.61065,
1695722739915112000,4.68240,2.61210,
1695722740018192000,4.70752,2.61045,
1695722740121380000,4.73747,2.60625,
1695722740224415000,4.76851,2.60328,
1695722740327321000,4.79974,2.59682,
1695722740430356000,4.83287,2.59609,
1695722740533059000,4.86334,2.58900,
1695722740636051000,4.90028,2.58744,
1695722740738915000,4.93526,2.58197,
1695722740841598000,4.96755,2.58248,
1695722740944385000,4.98532,2.58614,
1695722741046890000,5.00590,2.59013,
1695722741149611000,5.02803,2.59632,
1695722741252025000,5.05392,2.60400,
1695722741355134000,5.06383,2.60486,
1695722741458113000,5.07462,2.60481,
1695722741561005000,5.08094,2.60820,
